city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Cagdianao,Cagdianao,9.92,125.67,Philippines,PH,PHL,Dinagat Islands,,18350,1608094230
Cortes,Cortes,9.72,123.88,Philippines,PH,PHL,Bohol,,18344,1608052044
Rizal,Rizal,14.1083,121.3917,Philippines,PH,PHL,Laguna,,18332,1608889949
Pathum Thani,Pathum Thani,14.05,100.4833,Thailand,TH,THA,Pathum Thani,admin,18320,1764434288
Tha Bo,Tha Bo,17.85,102.5814,Thailand,TH,THA,Nong Khai,minor,18320,1764956322
Santa Fe,Santa Fe,16.1592,120.9378,Philippines,PH,PHL,Nueva Vizcaya,,18276,1608768804
Ban Mai,Ban Mai,14.9658,102.0205,Thailand,TH,THA,Nakhon Ratchasima,,18255,1764316736
Sikhio,Sikhio,14.9,101.7167,Thailand,TH,THA,Nakhon Ratchasima,minor,18209,1764681503
Bhadrapur,Bhadrapur,26.5419,88.0944,Nepal,NP,NPL,,,18164,1524000201
Pinabacdao,Pinabacdao,11.62,124.98,Philippines,PH,PHL,Samar,,18136,1608226074
Barīkot,Barikot,29.04,82.33,Nepal,NP,NPL,Karṇālī,,18083,1524411277
Mayorga,Mayorga,10.9,125,Philippines,PH,PHL,Leyte,,18071,1608478434
Libjo,Libjo,10.196,125.5328,Philippines,PH,PHL,Dinagat Islands,,18051,1608332155
Buadiposo-Buntong,Buadiposo-Buntong,7.97,124.38,Philippines,PH,PHL,Lanao del Sur,,18046,1608795603
Marcos,Marcos,18.0444,120.6786,Philippines,PH,PHL,Ilocos Norte,,18010,1608612564
Qal‘ah-ye Zāl,Qal`ah-ye Zal,37.015,68.4672,Afghanistan,AF,AFG,Kunduz,,18000,1004481163
Kolonodale,Kolonodale,-1.9833,121.3333,Indonesia,ID,IDN,Sulawesi Tengah,minor,17997,1360484541
Bombon,Bombon,13.6867,123.1994,Philippines,PH,PHL,Camarines Sur,,17995,1608029555
Kegalle,Kegalle,7.2531,80.3453,Sri Lanka,LK,LKA,Sabaragamuwa,,17962,1144224835
Almeria,Almeria,11.6206,124.3794,Philippines,PH,PHL,Biliran,,17954,1608711562
Bucay,Bucay,17.54,120.72,Philippines,PH,PHL,Abra,,17953,1608666532
Flora,Flora,18.2147,121.4186,Philippines,PH,PHL,Apayao,,17944,1608587235
Cortes,Cortes,9.2753,126.1911,Philippines,PH,PHL,Surigao del Sur,,17924,1608215343
Gitagum,Gitagum,8.5956,124.4054,Philippines,PH,PHL,Misamis Oriental,,17920,1608366014
Roulia,Roulia,32.7972,74.0639,Pakistan,PK,PAK,Punjab,,17915,1586741878
Ban Tha Kham,Ban Tha Kham,9.1059,99.2326,Thailand,TH,THA,Surat Thani,,17880,1764400647
San Kamphaeng,San Kamphaeng,18.7449,99.1195,Thailand,TH,THA,Chiang Mai,minor,17857,1764805486
Loay,Loay,9.6,124.02,Philippines,PH,PHL,Bohol,,17855,1608763593
Sing Buri,Sing Buri,14.8911,100.4031,Thailand,TH,THA,Sing Buri,admin,17843,1764482111
Marabut,Marabut,11.12,125.22,Philippines,PH,PHL,Samar,,17842,1608504628
Santa Fe,Santa Fe,12.15,122,Philippines,PH,PHL,Romblon,,17802,1608199689
San Rafael,San Rafael,11.1728,122.8267,Philippines,PH,PHL,Iloilo,,17795,1608423819
Jovellar,Jovellar,13.07,123.6,Philippines,PH,PHL,Albay,,17795,1608200196
Anda,Anda,9.744,124.576,Philippines,PH,PHL,Bohol,minor,17778,1608563628
Klaeng,Klaeng,12.7797,101.6483,Thailand,TH,THA,Rayong,minor,17764,1764855012
Ban Mae Ngon Khilek,Ban Mae Ngon Khilek,19.8021,99.1614,Thailand,TH,THA,Chiang Mai,,17715,1764180148
Kiangan,Kiangan,16.7775,121.0878,Philippines,PH,PHL,Ifugao,,17691,1608326470
Palanan,Palanan,17.0589,122.43,Philippines,PH,PHL,Isabela,,17684,1608029043
Biliran,Biliran,11.58,124.48,Philippines,PH,PHL,Biliran,,17662,1608175854
San Jose,San Jose,12.531,124.487,Philippines,PH,PHL,Northern Samar,,17641,1608912746
Ban Mae Ka Hua Thung,Ban Mae Ka Hua Thung,19.0942,99.9136,Thailand,TH,THA,Phayao,,17629,1764621599
Pinili,Pinili,17.954,120.527,Philippines,PH,PHL,Ilocos Norte,,17626,1608153949
Sam Phran,Sam Phran,13.727,100.2153,Thailand,TH,THA,Nakhon Pathom,minor,17611,1764639144
San Jorge,San Jorge,11.98,124.82,Philippines,PH,PHL,Samar,,17579,1608420594
Catarman,Catarman,9.13,124.68,Philippines,PH,PHL,Camiguin,,17569,1608981725
Ban Thum,Ban Thum,16.4515,102.7198,Thailand,TH,THA,Khon Kaen,,17564,1764043980
Gadani,Gadani,25.1194,66.7319,Pakistan,PK,PAK,Balochistan,,17540,1586523100
Esperanza,Esperanza,11.7369,124.0417,Philippines,PH,PHL,Masbate,,17534,1608888956
Harinākunda,Harinakunda,23.65,89.0333,Bangladesh,BD,BGD,Khulna,,17533,1050173632
Boljoon,Boljoon,9.63,123.43,Philippines,PH,PHL,Cebu,,17525,1608991858
Matagob,Matagob,11.1469,124.4733,Philippines,PH,PHL,Leyte,,17522,1608448233
Libertad,Libertad,11.769,121.9189,Philippines,PH,PHL,Antique,,17507,1608653541
Īlām,Ilam,26.908,87.926,Nepal,NP,NPL,,,17491,1524034598
Karukh,Karukh,34.4922,62.5922,Afghanistan,AF,AFG,Herāt,minor,17484,1004546127
Kushk,Kushk,33.2956,61.9522,Afghanistan,AF,AFG,Herāt,,17479,1004679765
Talitay,Talitay,7.0353,124.3758,Philippines,PH,PHL,Maguindanao,,17463,1608386370
Sibutao,Sibutao,8.6131,123.4797,Philippines,PH,PHL,Zamboanga del Norte,,17453,1608536412
Lubang,Lubang,13.8586,120.1228,Philippines,PH,PHL,Occidental Mindoro,,17437,1608630434
Loboc,Loboc,9.63,124.03,Philippines,PH,PHL,Bohol,,17418,1608516341
Calayan,Calayan,19.2619,121.4753,Philippines,PH,PHL,Cagayan,,17410,1608516921
Ban Song,Ban Song,8.6355,99.3716,Thailand,TH,THA,Surat Thani,,17373,1764610829
Tagana-an,Tagana-an,9.6964,125.5825,Philippines,PH,PHL,Surigao del Norte,,17323,1608157822
Tak Bai,Tak Bai,6.2592,102.0531,Thailand,TH,THA,Narathiwat,minor,17317,1764842940
Ban Pong,Ban Pong,13.8163,99.8774,Thailand,TH,THA,Ratchaburi,minor,17298,1764963515
Dadhar,Dadhar,29.47,67.65,Pakistan,PK,PAK,Balochistan,,17276,1586640229
Rattaphum,Rattaphum,7.1348,100.2565,Thailand,TH,THA,Songkhla,minor,17257,1764151351
Sudipen,Sudipen,16.9,120.47,Philippines,PH,PHL,La Union,,17187,1608633480
Alcantara,Alcantara,12.2584,122.0543,Philippines,PH,PHL,Romblon,,17171,1608033218
Sawankhalok,Sawankhalok,17.316,99.8319,Thailand,TH,THA,Sukhothai,minor,17148,1764710205
Saguday,Saguday,16.5394,121.5636,Philippines,PH,PHL,Quirino,,17137,1608148393
Ban Phe,Ban Phe,12.6282,101.4376,Thailand,TH,THA,Rayong,,17116,1764896078
Dilasag,Dilasag,16.4,122.22,Philippines,PH,PHL,Aurora,,17102,1608348381
Santa Magdalena,Santa Magdalena,12.6489,124.1083,Philippines,PH,PHL,Sorsogon,,17096,1608724436
Kibungan,Kibungan,16.6939,120.6539,Philippines,PH,PHL,Benguet,,17051,1608673701
Tomas Oppus,Tomas Oppus,10.25,124.98,Philippines,PH,PHL,Southern Leyte,,16990,1608136756
Ban Rawai,Ban Rawai,7.7851,98.3316,Thailand,TH,THA,Phuket,,16988,1764734104
Aranyaprathet,Aranyaprathet,13.6928,102.5017,Thailand,TH,THA,Sa Kaeo,minor,16937,1764167237
Alcantara,Alcantara,9.9715,123.4047,Philippines,PH,PHL,Cebu,minor,16910,1608085067
Ginatilan,Ginatilan,9.6,123.35,Philippines,PH,PHL,Cebu,,16906,1608666277
Tubaran,Tubaran,7.72,124.17,Philippines,PH,PHL,Lanao del Sur,,16896,1608579261
Ban Tha Mai I,Ban Tha Mai I,18.7461,98.9819,Thailand,TH,THA,Chiang Mai,,16859,1764002973
Latifpur,Latifpur,24.1283,90.1398,Bangladesh,BD,BGD,Dhaka,,16857,1050431969
Pran Buri,Pran Buri,12.3849,99.9016,Thailand,TH,THA,Prachuap Khiri Khan,minor,16851,1764353337
Famy,Famy,14.43,121.45,Philippines,PH,PHL,Laguna,,16791,1608223932
Buntok,Buntok,-1.719,114.8448,Indonesia,ID,IDN,Kalimantan Tengah,minor,16774,1360010323
Asadābād,Asadabad,34.8742,71.1528,Afghanistan,AF,AFG,Kunaṟ,admin,16700,1004251962
Madrid,Madrid,9.2619,125.9647,Philippines,PH,PHL,Surigao del Sur,,16653,1608854529
Ban Na Sai,Ban Na Sai,17.7334,98.9513,Thailand,TH,THA,Lamphun,,16645,1764024755
Barangka,Barangka,14.6297,121.0803,Philippines,PH,PHL,Marikina,,16639,1608277849
Sa Kaeo,Sa Kaeo,13.8206,102.0589,Thailand,TH,THA,Sa Kaeo,admin,16591,1764207048
Ban Cho Ho,Ban Cho Ho,15.0279,102.1395,Thailand,TH,THA,Nakhon Ratchasima,,16527,1764003189
Haji Shah,Haji Shah,33.75,72.4,Pakistan,PK,PAK,Punjab,,16506,1586146979
Qarqīn,Qarqin,37.4128,66.0472,Afghanistan,AF,AFG,Jowzjān,minor,16500,1004340289
La Paz,La Paz,17.6739,120.6847,Philippines,PH,PHL,Abra,,16493,1608998670
Ban Lam Narai,Ban Lam Narai,15.2039,101.1308,Thailand,TH,THA,Lop Buri,,16470,1764729465
Ban Nong Han,Ban Nong Han,18.9,99,Thailand,TH,THA,Chiang Mai,,16463,1764321776
San Miguel,San Miguel,11.492,119.871,Philippines,PH,PHL,Palawan,,16424,1608547539
Islām Qal‘ah,Islam Qal`ah,34.6667,61.0667,Afghanistan,AF,AFG,Herāt,,16408,1004574354
Panukulan,Panukulan,14.93,121.82,Philippines,PH,PHL,Quezon,,16376,1608744035
Piru,Piru,-3.0811,128.1411,Indonesia,ID,IDN,Maluku,minor,16368,1360998768
San Juan,San Juan,9.159,123.494,Philippines,PH,PHL,Siquijor,,16363,1608471746
Arteche,Arteche,12.2694,125.3712,Philippines,PH,PHL,Eastern Samar,,16360,1608901984
Ban Thung Tam Sao,Ban Thung Tam Sao,6.9476,100.3675,Thailand,TH,THA,Songkhla,,16344,1764139945
Ban Wang Nok Aen,Ban Wang Nok Aen,16.83,100.48,Thailand,TH,THA,Phitsanulok,,16310,1764425126
Zumarraga,Zumarraga,11.639,124.841,Philippines,PH,PHL,Samar,,16279,1608985918
Ransiki,Ransiki,-1.5,134.1667,Indonesia,ID,IDN,Papua Barat,minor,16245,1360755420
Kabugao,Kabugao,18.0239,121.1833,Philippines,PH,PHL,Apayao,admin,16215,1608841504
Alegria,Alegria,9.4667,125.5767,Philippines,PH,PHL,Surigao del Norte,,16184,1608913712
Bingawan,Bingawan,11.23,122.57,Philippines,PH,PHL,Iloilo,,16164,1608856667
Ranong,Ranong,9.9619,98.6389,Thailand,TH,THA,Ranong,admin,16163,1764623795
Ban Kao,Ban Kao,13.8667,99.15,Thailand,TH,THA,Kanchanaburi,,16147,1764249203
Bang Phae,Bang Phae,13.6916,99.9298,Thailand,TH,THA,Ratchaburi,minor,16130,1764337429
Chai Prakan,Chai Prakan,19.7322,99.1403,Thailand,TH,THA,Chiang Mai,minor,16090,1764347576
Tankal,Tankal,8,124,Philippines,PH,PHL,Lanao del Norte,,16075,1608156636
Baltit,Baltit,36.333,74.666,Pakistan,PK,PAK,Gilgit-Baltistan,,16000,1586417994
Despujols,Despujols,12.5183,122.0108,Philippines,PH,PHL,Romblon,,15940,1608108433
Alabat,Alabat,14.1023,122.0136,Philippines,PH,PHL,Quezon,,15936,1608115829
Quezon,Quezon,14.0068,122.1824,Philippines,PH,PHL,Quezon,,15886,1608656453
Lam Luk Ka,Lam Luk Ka,13.9323,100.7494,Thailand,TH,THA,Pathum Thani,minor,15881,1764490226
Ban Dung,Ban Dung,17.6986,103.2611,Thailand,TH,THA,Udon Thani,minor,15836,1764905558
Ban Samo Khae,Ban Samo Khae,16.8408,100.3415,Thailand,TH,THA,Phitsanulok,,15821,1764002915
Kabayan,Kabayan,16.6233,120.8381,Philippines,PH,PHL,Benguet,,15806,1608199009
Sulat,Sulat,11.82,125.45,Philippines,PH,PHL,Eastern Samar,,15758,1608107294
Si Satchanalai,Si Satchanalai,17.5203,99.764,Thailand,TH,THA,Sukhothai,minor,15691,1764174789
San Miguel,San Miguel,13.6411,124.3008,Philippines,PH,PHL,Catanduanes,,15680,1608306903
Dhanot,Dhanot,29.5333,71.6333,Pakistan,PK,PAK,Punjab,,15672,1586715623
Melonguane,Melonguane,4.0045,126.6827,Indonesia,ID,IDN,Sulawesi Utara,minor,15670,1360210043
Zaṟah Sharan,Zarah Sharan,33.13,68.78,Afghanistan,AF,AFG,Paktīkā,,15651,1004895469
Ban Tha Pho,Ban Tha Pho,16.8582,100.2291,Thailand,TH,THA,Phitsanulok,,15648,1764936471
Leso,Leso,11.6697,122.3269,Philippines,PH,PHL,Aklan,,15639,1608823601
Mayoyao,Mayoyao,16.9736,121.2214,Philippines,PH,PHL,Ifugao,,15621,1608130519
Chom Thong,Chom Thong,18.4901,98.6747,Thailand,TH,THA,Chiang Mai,minor,15618,1764003802
Calumpang,Calumpang,14.6249,121.0865,Philippines,PH,PHL,Marikina,,15602,1608980243
Julita,Julita,10.9731,124.9622,Philippines,PH,PHL,Leyte,,15598,1608180902
Nakhon Nayok,Nakhon Nayok,14.2069,101.2142,Thailand,TH,THA,Nakhon Nayok,admin,15585,1764068248
Ban Pang Mu,Ban Pang Mu,19.3336,97.9656,Thailand,TH,THA,Mae Hong Son,,15577,1764504430
Pudtol,Pudtol,18.2356,121.3733,Philippines,PH,PHL,Apayao,,15491,1608544633
Ambaguio,Ambaguio,16.5316,121.0282,Philippines,PH,PHL,Nueva Vizcaya,,15472,1608849107
Ban Nong Kathao,Ban Nong Kathao,16.9833,100.7833,Thailand,TH,THA,Phitsanulok,,15470,1764811554
Ban Duea,Ban Duea,16.1264,101.901,Thailand,TH,THA,Chaiyaphum,,15463,1764693756
Cipanas,Cipanas,-6.733,107.041,Indonesia,ID,IDN,Jawa Barat,,15435,1360915257
Uthai Thani,Uthai Thani,15.38,100.025,Thailand,TH,THA,Uthai Thani,admin,15434,1764844835
Khao Yoi,Khao Yoi,13.2402,99.8243,Thailand,TH,THA,Phetchaburi,minor,15416,1764047925
Magdiwang,Magdiwang,12.48,122.52,Philippines,PH,PHL,Romblon,,15385,1608595511
Ban Khek Noi,Ban Khek Noi,16.8118,100.9671,Thailand,TH,THA,Phetchabun,,15382,1764751835
San Policarpo,San Policarpo,12.1791,125.5072,Philippines,PH,PHL,Eastern Samar,,15365,1608259196
Victoria,Victoria,12.45,124.32,Philippines,PH,PHL,Northern Samar,,15361,1608413047
Thoen,Thoen,17.6129,99.2161,Thailand,TH,THA,Lampang,minor,15360,1764582305
Rājgaḍh,Rajgadh,26.5,87.9333,Nepal,NP,NPL,,,15354,1524013031
Anao-aon,Anao-aon,9.7778,125.4231,Philippines,PH,PHL,Surigao del Norte,,15347,1608949695
Phrae,Phrae,18.1453,100.1419,Thailand,TH,THA,Phrae,admin,15316,1764209592
Maydolong,Maydolong,11.5,125.5,Philippines,PH,PHL,Eastern Samar,,15314,1608825891
Motiong,Motiong,11.78,125,Philippines,PH,PHL,Samar,,15276,1608299750
Project Six,Project Six,14.6561,121.0408,Philippines,PH,PHL,Quezon,,15255,1608051707
Libagon,Libagon,10.3,125.05,Philippines,PH,PHL,Southern Leyte,,15244,1608224039
Ban Na Kham,Ban Na Kham,14.0048,101.8409,Thailand,TH,THA,Prachin Buri,,15123,1764834379
Silvino Lobos,Silvino Lobos,12.3281,124.8464,Philippines,PH,PHL,Northern Samar,,15100,1608688340
Ban Ton Thong Chai,Ban Ton Thong Chai,18.3375,99.5334,Thailand,TH,THA,Lampang,,15093,1764171016
Tagoloan,Tagoloan,8.1333,124.2667,Philippines,PH,PHL,Lanao del Norte,,15091,1608053612
Hatton,Hatton,6.8897,80.5981,Sri Lanka,LK,LKA,Central,,15073,1144603282
Tatarikan,Tatarikan,7.73,124.12,Philippines,PH,PHL,Lanao del Sur,,15057,1608749088
Patnanungan,Patnanungan,14.78,122.18,Philippines,PH,PHL,Quezon,,15052,1608203189
Rizal,Rizal,8.5272,123.5517,Philippines,PH,PHL,Zamboanga del Norte,,15052,1608940142
Tubod,Tubod,9.5547,125.5697,Philippines,PH,PHL,Surigao del Norte,,15043,1608095348
Ban Ho Mae Salong,Ban Ho Mae Salong,20.1631,99.6225,Thailand,TH,THA,Chiang Rai,,15028,1764427138
Bangui,Bangui,18.5378,120.7653,Philippines,PH,PHL,Ilocos Norte,,15019,1608972484
Ban Mae Sun Luang,Ban Mae Sun Luang,19.8305,99.1706,Thailand,TH,THA,Chiang Mai,,15019,1764535667
Fayrōz Kōh,Fayroz Koh,34.5225,65.2517,Afghanistan,AF,AFG,Ghōr,admin,15000,1004988038
Taywarah,Taywarah,33.51,64.42,Afghanistan,AF,AFG,Ghōr,minor,15000,1004304837
Barakī,Baraki,33.9333,68.9167,Afghanistan,AF,AFG,Lōgar,,15000,1004392037
Bāisāri,Baisari,22.7959,90.1259,Bangladesh,BD,BGD,Barishal,,15000,1050065179
Rāmechhāp,Ramechhap,27.326,86.087,Nepal,NP,NPL,,,15000,1524628973
Bhimphedi,Bhimphedi,27.551,85.13,Nepal,NP,NPL,,,15000,1524596923
Salyan,Salyan,28.35,82.1833,Nepal,NP,NPL,,,15000,1524828921
Mian Sahib,Mian Sahib,28.1559,68.6397,Pakistan,PK,PAK,Sindh,,15000,1586510355
Awan Patti,Awan Patti,34.25,73.66,Pakistan,PK,PAK,Azad Kashmir,,15000,1586260952
Santa,Santa,17.486,120.4344,Philippines,PH,PHL,Ilocos Sur,,14992,1608245743
Antequera,Antequera,9.7812,123.8975,Philippines,PH,PHL,Bohol,,14990,1608570243
Calanogas,Calanogas,7.75,124.1,Philippines,PH,PHL,Lanao del Sur,,14985,1608508694
Iṭaharā,Itahara,26.55,87.62,Nepal,NP,NPL,,,14931,1524010413
Lagangilang,Lagangilang,17.61,120.73,Philippines,PH,PHL,Abra,,14914,1608928439
San Juan,San Juan,10.27,125.18,Philippines,PH,PHL,Southern Leyte,,14912,1608987406
Dimiao,Dimiao,9.62,124.17,Philippines,PH,PHL,Bohol,,14889,1608602385
Bacuag,Bacuag,9.6081,125.6405,Philippines,PH,PHL,Surigao del Norte,,14881,1608421649
San Tomas,San Tomas,15.8792,120.5883,Philippines,PH,PHL,Pangasinan,,14878,1608865943
Tayum,Tayum,17.62,120.66,Philippines,PH,PHL,Abra,,14869,1608000454
San Julian,San Julian,11.7536,125.4558,Philippines,PH,PHL,Eastern Samar,,14800,1608494835
Matungao,Matungao,8.13,124.17,Philippines,PH,PHL,Lanao del Norte,,14756,1608497733
Lope de Vega,Lope de Vega,12.2983,124.6238,Philippines,PH,PHL,Northern Samar,,14690,1608016163
Mahinog,Mahinog,9.15,124.78,Philippines,PH,PHL,Camiguin,,14634,1608465702
Boston,Boston,7.8697,126.3761,Philippines,PH,PHL,Davao Oriental,,14618,1608800917
Batuan,Batuan,12.4222,123.7817,Philippines,PH,PHL,Masbate,,14610,1608145736
Sangota,Sangota,34.7833,72.4167,Pakistan,PK,PAK,Khyber Pakhtunkhwa,,14587,1586001723
Ban San Phak Wan Luang,Ban San Phak Wan Luang,18.7049,98.9661,Thailand,TH,THA,Chiang Mai,,14557,1764106797
Ban Du,Ban Du,19.9691,99.8589,Thailand,TH,THA,Chiang Rai,,14542,1764009256
Bakun,Bakun,16.7925,120.6614,Philippines,PH,PHL,Benguet,,14535,1608668315
Ban Kaeng,Ban Kaeng,16.394,102.0586,Thailand,TH,THA,Chaiyaphum,,14529,1764204808
Pualas,Pualas,7.82,124.07,Philippines,PH,PHL,Lanao del Sur,,14526,1608420799
Quinapundan,Quinapundan,11.1578,125.5208,Philippines,PH,PHL,Eastern Samar,,14507,1608910750
Santa Catalina,Santa Catalina,17.5917,120.3644,Philippines,PH,PHL,Ilocos Sur,,14493,1608658662
Nampicuan,Nampicuan,15.7342,120.6356,Philippines,PH,PHL,Nueva Ecija,,14471,1608623397
Chai Nat,Chai Nat,15.1872,100.1283,Thailand,TH,THA,Chai Nat,admin,14469,1764848732
Larena,Larena,9.249,123.591,Philippines,PH,PHL,Siquijor,,14454,1608113335
Bokod,Bokod,16.4914,120.83,Philippines,PH,PHL,Benguet,,14435,1608394399
Ban Ao Nang,Ban Ao Nang,8.0314,98.8225,Thailand,TH,THA,Krabi,,14435,1764704232
Araceli,Araceli,10.5529,119.9904,Philippines,PH,PHL,Palawan,,14434,1608953216
Perai,Perai,5.3833,100.3833,Malaysia,MY,MYS,Pulau Pinang,,14433,1458507737
Bagulin,Bagulin,16.6079,120.4378,Philippines,PH,PHL,La Union,,14428,1608422405
Painan,Painan,-1.3511,100.5756,Indonesia,ID,IDN,Sumatera Barat,minor,14425,1360654433
General MacArthur,General MacArthur,11.2486,125.54,Philippines,PH,PHL,Eastern Samar,,14411,1608572895
Ghora Gali,Ghora Gali,33.8833,73.3833,Pakistan,PK,PAK,Punjab,,14410,1586486470
Maria,Maria,9.196,123.655,Philippines,PH,PHL,Siquijor,,14385,1608861500
Balangiga,Balangiga,11.1092,125.3864,Philippines,PH,PHL,Eastern Samar,,14341,1608562317
Balangkas,Balangkas,14.7381,120.9978,Philippines,PH,PHL,Bataan,,14318,1608211994
Sison,Sison,9.6592,125.5272,Philippines,PH,PHL,Surigao del Norte,,14290,1608527049
Ban Don Kaeo,Ban Don Kaeo,18.8567,98.9689,Thailand,TH,THA,Chiang Mai,,14286,1764651646
Ban Nong Kula,Ban Nong Kula,16.65,99.95,Thailand,TH,THA,Phitsanulok,,14273,1764676544
Pak Thong Chai,Pak Thong Chai,14.7167,102.0167,Thailand,TH,THA,Nakhon Ratchasima,minor,14272,1764718877
Ban Tha Thong,Ban Tha Thong,16.8582,100.2291,Thailand,TH,THA,Phitsanulok,,14270,1764306656
Det Udom,Det Udom,14.906,105.0784,Thailand,TH,THA,Ubon Ratchathani,minor,14264,1764920064
Mapanas,Mapanas,12.475,125.254,Philippines,PH,PHL,Northern Samar,,14234,1608249381
Mankera,Mankera,31.3833,71.4333,Pakistan,PK,PAK,Punjab,,14184,1586069710
Bua Yai,Bua Yai,15.584,102.4186,Thailand,TH,THA,Nakhon Ratchasima,minor,14168,1764992879
Santol,Santol,16.77,120.45,Philippines,PH,PHL,La Union,,14166,1608145061
Shergarh,Shergarh,30.8281,73.7383,Pakistan,PK,PAK,Punjab,,14152,1586922023
Thong Pha Phum,Thong Pha Phum,14.7382,98.632,Thailand,TH,THA,Kanchanaburi,minor,14141,1764883114
Sai Buri,Sai Buri,6.7013,101.6167,Thailand,TH,THA,Pattani,minor,14137,1764406670
Belison,Belison,10.8381,121.9606,Philippines,PH,PHL,Antique,,14129,1608259543
Kinogitan,Kinogitan,8.9855,124.7937,Philippines,PH,PHL,Misamis Oriental,,14091,1608778669
Sungai Guntung,Sungai Guntung,0.2956,103.6114,Indonesia,ID,IDN,Riau,,14088,1360986029
Ban Mueang Nga,Ban Mueang Nga,18.5997,99.0181,Thailand,TH,THA,Lamphun,,14067,1764686544
Bambang,Bambang,14.5257,121.0729,Philippines,PH,PHL,Taguig,,13949,1608593645
Bang Racham,Bang Racham,14.9,100.3167,Thailand,TH,THA,Sing Buri,minor,13937,1764338966
Taphan Hin,Taphan Hin,16.2209,100.4198,Thailand,TH,THA,Phichit,minor,13868,1764640959
Batuan,Batuan,9.8,124.13,Philippines,PH,PHL,Bohol,,13845,1608180055
Ban Bang Muang,Ban Bang Muang,13.8474,100.4167,Thailand,TH,THA,Nonthaburi,,13786,1764508090
Ban Tha Luang Lang,Ban Tha Luang Lang,12.6816,102.169,Thailand,TH,THA,Chanthaburi,,13785,1764285638
Ang Thong,Ang Thong,14.5925,100.4572,Thailand,TH,THA,Ang Thong,admin,13738,1764529940
Zarghūn Shahr,Zarghun Shahr,32.85,68.4167,Afghanistan,AF,AFG,Paktīkā,,13737,1004965319
Hinabangan,Hinabangan,11.7,125.07,Philippines,PH,PHL,Samar,,13693,1608780476
Lanuza,Lanuza,9.2322,126.0592,Philippines,PH,PHL,Surigao del Sur,,13642,1608065312
Sampaloc,Sampaloc,14.1625,121.6378,Philippines,PH,PHL,Quezon,,13629,1608820568
Serui,Serui,-1.878,136.237,Indonesia,ID,IDN,Papua,minor,13568,1360061109
Ban Bung Kha,Ban Bung Kha,16.1462,104.6507,Thailand,TH,THA,Yasothon,,13507,1764502861
Ban Mae Kaluang,Ban Mae Kaluang,19.0565,99.9402,Thailand,TH,THA,Phayao,,13502,1764438481
Baras,Baras,13.67,124.37,Philippines,PH,PHL,Catanduanes,,13484,1608759660
Dok Kham Tai,Dok Kham Tai,19.1624,99.9934,Thailand,TH,THA,Phayao,minor,13450,1764998774
Dakit,Dakit,10.06,125.1606,Philippines,PH,PHL,Southern Leyte,,13436,1608424493
Sultanpur Mor,Sultanpur Mor,32.1883,73.0286,Pakistan,PK,PAK,Punjab,,13413,1586324583
Ban Don Thong,Ban Don Thong,16.904,100.3563,Thailand,TH,THA,Phitsanulok,,13401,1764925902
Buli,Buli,14.443,121.051,Philippines,PH,PHL,Muntinlupa,,13341,1608451344
Santa Marcela,Santa Marcela,18.2872,121.4375,Philippines,PH,PHL,Apayao,,13317,1608825041
Ban Na Chom Thian,Ban Na Chom Thian,12.8356,100.9264,Thailand,TH,THA,Chon Buri,,13305,1764606820
Ban Chomphu Nuea,Ban Chomphu Nuea,16.6833,100.6667,Thailand,TH,THA,Phitsanulok,,13266,1764044071
Ban Khlong,Ban Khlong,16.8353,100.232,Thailand,TH,THA,Phitsanulok,,13186,1764509673
San Clemente,San Clemente,15.7119,120.3603,Philippines,PH,PHL,Tarlac,,13181,1608579832
Ban Chorakhe Samphan,Ban Chorakhe Samphan,14.3278,99.8554,Thailand,TH,THA,Suphan Buri,,13157,1764660410
Tinglayan,Tinglayan,17.265,121.1489,Philippines,PH,PHL,Kalinga,,13148,1608957422
Ban Nong Hoi,Ban Nong Hoi,18.75,99.0167,Thailand,TH,THA,Chiang Mai,,13144,1764993744
San Vicente,San Vicente,17.5947,120.3753,Philippines,PH,PHL,Ilocos Sur,,13118,1608946096
Giporlos,Giporlos,11.1208,125.4494,Philippines,PH,PHL,Eastern Samar,,13117,1608760153
Silago,Silago,10.5291,125.1618,Philippines,PH,PHL,Southern Leyte,,13116,1608487781
Phra Samut Chedi,Phra Samut Chedi,13.6022,100.5721,Thailand,TH,THA,Samut Prakan,minor,13082,1764769560
Lawaan,Lawaan,11.1408,125.3011,Philippines,PH,PHL,Eastern Samar,,13003,1608580234
Culaba,Culaba,11.6578,124.5425,Philippines,PH,PHL,Leyte,,12972,1608715779
Libertad,Libertad,8.5583,124.35,Philippines,PH,PHL,Misamis Oriental,,12948,1608897342
Song Phi Nong,Song Phi Nong,14.2241,100.0209,Thailand,TH,THA,Suphan Buri,minor,12926,1764684967
Balbalan,Balbalan,17.4436,121.2008,Philippines,PH,PHL,Kalinga,,12914,1608060387
Nurkot,Nurkot,32.2017,75.1186,Pakistan,PK,PAK,Punjab,,12876,1586853360
Kuala Kurun,Kuala Kurun,-1.1016,113.8664,Indonesia,ID,IDN,Kalimantan Tengah,,12870,1360003464
Agutaya,Agutaya,11.152,120.9396,Philippines,PH,PHL,Palawan,,12867,1608681129
Perigi Dua,Perigi Dua,-6.2656,106.6969,Indonesia,ID,IDN,Jawa Barat,,12859,1360121501
